merge_key,Structure Author,PubMed Central ID,PubMed ID,Release Date,Ligand,PDB ID,Disulfide Bond Count per Deposited Model,DOI,Title,Expression Host,Source Organism,Molecular Weight (Entity),Oligomeric State,Glycosylation Site,SLC_ID,GENE,RESOLUTION,XRAY/EM,METHOD,AGGREGATION STATE,RECONSTRUCTION METHOD
5F0M,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0M,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli,Homo sapiens,37.913,Hetero 4-mer,,SLC11A2,SLC11A2,3.10 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
5F0M,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0M,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli,Homo sapiens,2.218,Hetero 4-mer,,SLC11A2,SLC11A2,3.10 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
5F0P,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0P,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli,Homo sapiens,37.913,Hetero 4-mer,,SLC11A2,SLC11A2,2.78 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
5F0P,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0P,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli BL21(DE3),Homo sapiens,53.288,Hetero 4-mer,,SLC11A2,SLC11A2,2.78 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
5F0P,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0P,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli BL21(DE3),Homo sapiens,19.194,Hetero 4-mer,,SLC11A2,SLC11A2,2.78 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
5F0P,"Lucas, M., Gershlick, D., Vidaurrazaga, A., Rojas, A.L., Bonifacino, J.S., Hierro, A.",PMC5147500,27889239.0,2016-12-07,,5F0P,,10.1016/j.cell.2016.10.056,Structural Mechanism for Cargo Recognition by the Retromer Complex.,Escherichia coli,Homo sapiens,2.283,Hetero 4-mer,,SLC11A2,SLC11A2,2.78 Å,: Hetero 4-mer -,X-RAY DIFFRACTION,,
7YR5,"Xu, B., Ye, S.",,36103816.0,2022-09-28,,7YR5,2.0,10.1016/j.celrep.2022.111343,Embigin facilitates monocarboxylate transporter 1 localization to the plasma membrane and transition to a decoupling state.,Insecta environmental sample,Homo sapiens,36.922,Hetero 2-mer,,SLC16A1,SLC16A1,3.63 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7YR5,"Xu, B., Ye, S.",,36103816.0,2022-09-28,,7YR5,2.0,10.1016/j.celrep.2022.111343,Embigin facilitates monocarboxylate transporter 1 localization to the plasma membrane and transition to a decoupling state.,Insecta environmental sample,Homo sapiens,55.098,Hetero 2-mer,,SLC16A1,SLC16A1,3.63 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7Y1Q,"Zhang, H., Yang, X., Xue, Y., Huang, Y., Mo, X., Li, N., Gao, N., Li, X., Wang, S., Gao, Y., Liao, J.",,,2023-06-14,,7Y1Q,,,Allosteric modulation of monocarboxylate transporters 1 and 4 by targeting their chaperon Basigin-2,Homo sapiens,Mus musculus,53.309,Hetero 2-mer,,SLC16A1,SLC16A1,5.03 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7Y1Q,"Zhang, H., Yang, X., Xue, Y., Huang, Y., Mo, X., Li, N., Gao, N., Li, X., Wang, S., Gao, Y., Liao, J.",,,2023-06-14,,7Y1Q,,,Allosteric modulation of monocarboxylate transporters 1 and 4 by targeting their chaperon Basigin-2,Homo sapiens,Mus musculus,29.707,Hetero 2-mer,,SLC16A1,SLC16A1,5.03 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LYY,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,6LYY,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Spodoptera frugiperda,Homo sapiens,53.993,Hetero 2-mer,,SLC16A1,SLC16A1,3.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LYY,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,6LYY,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Spodoptera frugiperda,Homo sapiens,29.255,Hetero 2-mer,,SLC16A1,SLC16A1,3.20 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LZ0,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,6LZ0,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Spodoptera frugiperda,Homo sapiens,53.993,Hetero 2-mer,,SLC16A1,SLC16A1,3.30 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LZ0,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,6LZ0,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Spodoptera frugiperda,Homo sapiens,29.255,Hetero 2-mer,,SLC16A1,SLC16A1,3.30 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CKO,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7CKO,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,53.993,Hetero 2-mer,,SLC16A1,SLC16A1,2.95 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CKO,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7CKO,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,29.255,Hetero 2-mer,,SLC16A1,SLC16A1,2.95 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CKR,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7CKR,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,53.993,Hetero 2-mer,,SLC16A1,SLC16A1,3.00 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7CKR,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7CKR,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,29.255,Hetero 2-mer,,SLC16A1,SLC16A1,3.00 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DA5,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7DA5,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,53.992,Hetero 2-mer,,SLC16A1,SLC16A1,3.30 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7DA5,"Wang, N., Jiang, X., Zhang, S., Zhu, A., Yuan, Y., Lei, J., Yan, C.",,33333023.0,2020-12-23,,7DA5,,10.1016/j.cell.2020.11.043,Structural basis of human monocarboxylate transporter 1 inhibition by anti-cancer drug candidates.,Homo sapiens,Homo sapiens,29.255,Hetero 2-mer,,SLC16A1,SLC16A1,3.30 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7D10,"Zhang, S., Yang, M.",PMC7889885,33597714.0,2021-04-14,,7D10,,10.1038/s42003-021-01750-w,The structural basis of function and regulation of neuronal cotransporters NKCC1 and KCC2.,Homo sapiens,Homo sapiens,131.583,Homo 2-mer,,SLC12A2,SLC12A2,3.52 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7ZGO,"Nissen, P., Fenton, R., Neumann, C., Lindtoft Rosenbaek, L., Kock Flygaard, R., Habeck, M., Lykkegaard Karlsen, J., Wang, Y., Lindorff-Larsen, K., Gad, H., Hartmann, R., Lyons, J.",PMC9713717,36239040.0,2022-10-05,,7ZGO,4.0,10.15252/embj.2021110169,Cryo-EM structure of the human NKCC1 transporter reveals mechanisms of ion coupling and specificity.,Homo sapiens,Homo sapiens,131.82,Homo 2-mer,,SLC12A2,SLC12A2,2.55 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6NPJ,"Feng, L., Liao, M.F., Orlando, B., Zhang, J.R.",PMC6856059,31367042.0,2019-07-31,,6NPJ,,10.1038/s41586-019-1438-2,Structure and mechanism of the cation-chloride cotransporter NKCC1.,Autographa californica nucleopolyhedrovirus,Danio rerio,49.445,Homo 2-mer,,SLC12A2,SLC12A2,3.80 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6NPK,"Feng, L., Liao, M.F., Orlando, B., Zhang, J.R.",PMC6856059,31367042.0,2019-07-31,,6NPK,2.0,10.1038/s41586-019-1438-2,Structure and mechanism of the cation-chloride cotransporter NKCC1.,Spodoptera frugiperda,Danio rerio,50.618,Homo 2-mer,,SLC12A2,SLC12A2,3.60 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6NPH,"Feng, L., Liao, M.F., Orlando, B., Zhang, J.R.",PMC6856059,31367042.0,2019-07-31,,6NPH,2.0,10.1038/s41586-019-1438-2,Structure and mechanism of the cation-chloride cotransporter NKCC1.,Spodoptera frugiperda,Danio rerio,50.618,Homo 2-mer,,SLC12A2,SLC12A2,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6NPL,"Feng, L., Liao, M.F., Orlando, B., Zhang, J.R.",PMC6856059,31367042.0,2019-07-31,,6NPL,2.0,10.1038/s41586-019-1438-2,Structure and mechanism of the cation-chloride cotransporter NKCC1.,Spodoptera frugiperda,Danio rerio,100.643,Homo 2-mer,,SLC12A2,SLC12A2,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7SFL,"Moseng, M.A.",PMC9616490,36306358.0,2022-09-28,,7SFL,3.0,10.1126/sciadv.abq0952,Inhibition mechanism of NKCC1 involves the carboxyl terminus and long-range conformational coupling.,Homo sapiens,Homo sapiens,100.436,Homo 2-mer,,SLC12A2,SLC12A2,3.87 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8FHN,"Zhang, J., Fan, M., Feng, L.",PMC10030352,36792826.0,2023-02-15,,8FHN,4.0,10.1038/s41586-023-05718-0,Structure and thiazide inhibition mechanism of the human Na-Cl cotransporter.,Homo sapiens,"Danio rerio, Homo sapiens",120.372,Hetero 3-mer,,SLC12A2,SLC12A2,3.00 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8FHO,"Zhang, J., Fan, M., Feng, L.",PMC10030352,36792826.0,2023-02-15,,8FHO,4.0,10.1038/s41586-023-05718-0,Structure and thiazide inhibition mechanism of the human Na-Cl cotransporter.,Homo sapiens,"Danio rerio, Homo sapiens",120.372,Hetero 3-mer,,SLC12A2,SLC12A2,2.95 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8FHP,"Zhang, J., Fan, M., Feng, L.",PMC10030352,36792826.0,2023-02-15,,8FHP,4.0,10.1038/s41586-023-05718-0,Structure and thiazide inhibition mechanism of the human Na-Cl cotransporter.,Homo sapiens,"Danio rerio, Homo sapiens",120.372,Homo 2-mer,,SLC12A2,SLC12A2,3.04 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8FHQ,"Zhang, J., Fan, M., Feng, L.",PMC10030352,36792826.0,2023-02-15,,8FHQ,4.0,10.1038/s41586-023-05718-0,Structure and thiazide inhibition mechanism of the human Na-Cl cotransporter.,Homo sapiens,"Danio rerio, Homo sapiens",120.372,Homo 2-mer,,SLC12A2,SLC12A2,2.81 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8FHR,"Zhang, J., Fan, M., Feng, L.",PMC10030352,36792826.0,2023-02-15,,8FHR,4.0,10.1038/s41586-023-05718-0,Structure and thiazide inhibition mechanism of the human Na-Cl cotransporter.,Homo sapiens,"Danio rerio, Homo sapiens",120.372,Homo 2-mer,,SLC12A2,SLC12A2,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6PZT,"Cao, E., Wang, Q., Yang, X.",PMC7035313,32081947.0,2020-03-25,,6PZT,4.0,10.1038/s41467-020-14790-3,Structure of the human cation-chloride cotransporter NKCC1 determined by single-particle electron cryo-microscopy.,Mammalian expression vector BsrGI-MCS-pcDNA3.1,Homo sapiens,131.668,Homo 2-mer,,SLC12A2,SLC12A2,3.46 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7S1Z,"Zhao, Y.X., Cao, E.H.",,,2022-05-25,,7S1Z,4.0,10.1038/s41467-022-30407-3,Structural basis for inhibition of the Cation-chloride cotransporter NKCC1 by the diuretic drug bumetanide,Mammalian expression vector BsrGI-MCS-pcDNA3.1,Homo sapiens,131.889,Homo 2-mer,,SLC12A2,SLC12A2,3.30 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7S1X,"Zhao, Y.X., Cao, E.H.",,,2022-05-25,82U,7S1X,4.0,10.1038/s41467-022-30407-3,Structural basis for inhibition of the Cation-chloride cotransporter NKCC1 by the diuretic drug bumetanide,Mammalian expression vector BsrGI-MCS-pcDNA3.1,Homo sapiens,131.889,Homo 2-mer,,SLC12A2,SLC12A2,2.90 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7S1Y,"Zhao, Y.X., Cao, E.h.",,,2022-05-25,82U,7S1Y,4.0,10.1038/s41467-022-30407-3,Structural basis for inhibition of the Cation-chloride cotransporter NKCC1 by the diuretic drug bumetanide,Mammalian expression vector BsrGI-MCS-pcDNA3.1,Homo sapiens,131.842,Homo 2-mer,,SLC12A2,SLC12A2,3.60 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7SMP,"Moseng, M.A.",PMC9616490,36306358.0,2022-09-28,82U,7SMP,4.0,10.1126/sciadv.abq0952,Inhibition mechanism of NKCC1 involves the carboxyl terminus and long-range conformational coupling.,Homo sapiens,Homo sapiens,103.313,Homo 2-mer,,SLC12A2,SLC12A2,3.28 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8STE,"Moseng, M.A.",PMC9616490,36306358.0,2023-05-17,,8STE,,10.1126/sciadv.abq0952,Inhibition mechanism of NKCC1 involves the carboxyl terminus and long-range conformational coupling.,Homo sapiens,Homo sapiens,45.19,Homo 2-mer,,SLC12A2,SLC12A2,3.34 Å,: Homo 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LID,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LID,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,80.692,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.70 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LID,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LID,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,80.692,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.70 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LID,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LID,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,55.656,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.70 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LID,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LID,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,55.656,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.70 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LI9,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LI9,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,80.692,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.30 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LI9,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LI9,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,80.692,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.30 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LI9,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LI9,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,55.656,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.30 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6LI9,"Yan, R.H., Li, Y.N., Lei, J.L., Zhou, Q.",PMC7159911,32494597.0,2020-04-29,,6LI9,6.0,10.1126/sciadv.aay6379,"Cryo-EM structure of the human heteromeric amino acid transporter b0,+AT-rBAT.",Homo sapiens,Homo sapiens,55.656,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.30 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6YV1,"Wu, D., Safarian, S., Michel, H.",PMC7474693,32817565.0,2021-01-20,,6YV1,,10.1073/pnas.2008111117,Structural basis for amino acid exchange by a human heteromeric amino acid transporter.,Homo sapiens,Homo sapiens,53.516,Monomer,,SLC7A9,SLC7A9,3.40 Å,: Monomer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF6,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF6,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,78.754,Hetero 2-mer,N-Glycosylation,SLC7A9,SLC3A1,3.05 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF6,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF6,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,78.754,Hetero 2-mer,N-Glycosylation,SLC7A9,SLC7A9,3.05 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF6,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF6,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,56.318,Hetero 2-mer,N-Glycosylation,SLC7A9,SLC3A1,3.05 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF6,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF6,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,56.318,Hetero 2-mer,N-Glycosylation,SLC7A9,SLC7A9,3.05 Å,: Hetero 2-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF8,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF8,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,56.318,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.83 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF8,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF8,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,56.318,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.83 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF8,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF8,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,78.754,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC3A1,2.83 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
7NF8,"Lee, Y., Kuehlbrandt, W.",PMC9110406,35577790.0,2022-01-19,,7NF8,4.0,10.1038/s41467-022-30293-9,"Ca 2+ -mediated higher-order assembly of heterodimers in amino acid transport system b 0,+ biogenesis and cystinuria.",Homo sapiens,Ovis aries,78.754,Hetero 4-mer,N-Glycosylation,SLC7A9,SLC7A9,2.83 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6YUP,"Wu, D., Safarian, S., Michel, H.",PMC7474693,32817565.0,2021-01-20,,6YUP,6.0,10.1073/pnas.2008111117,Structural basis for amino acid exchange by a human heteromeric amino acid transporter.,Homo sapiens,Homo sapiens,78.938,Hetero 4-mer,,SLC7A9,SLC3A1,2.90 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6YUP,"Wu, D., Safarian, S., Michel, H.",PMC7474693,32817565.0,2021-01-20,,6YUP,6.0,10.1073/pnas.2008111117,Structural basis for amino acid exchange by a human heteromeric amino acid transporter.,Homo sapiens,Homo sapiens,78.938,Hetero 4-mer,,SLC7A9,SLC7A9,2.90 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6YUP,"Wu, D., Safarian, S., Michel, H.",PMC7474693,32817565.0,2021-01-20,,6YUP,6.0,10.1073/pnas.2008111117,Structural basis for amino acid exchange by a human heteromeric amino acid transporter.,Homo sapiens,Homo sapiens,53.516,Hetero 4-mer,,SLC7A9,SLC3A1,2.90 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6YUP,"Wu, D., Safarian, S., Michel, H.",PMC7474693,32817565.0,2021-01-20,,6YUP,6.0,10.1073/pnas.2008111117,Structural basis for amino acid exchange by a human heteromeric amino acid transporter.,Homo sapiens,Homo sapiens,53.516,Hetero 4-mer,,SLC7A9,SLC7A9,2.90 Å,: Hetero 4-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
6XSV,"McPherson, A.",PMC8187280,33814275.0,2020-10-14,,6XSV,5.0,10.1016/j.jbiosc.2021.02.008,Structures of two novel crystal forms of Aspergillus oryzae alpha amylase (taka-amylase).,Aspergillus oryzae,Aspergillus oryzae,54.813,Monomer,,RHAG,RHAG,1.65 Å,: Monomer -,X-RAY DIFFRACTION,,
6XSJ,"McPherson, A.",PMC8187280,33814275.0,2020-10-14,,6XSJ,9.0,10.1016/j.jbiosc.2021.02.008,Structures of two novel crystal forms of Aspergillus oryzae alpha amylase (taka-amylase).,Aspergillus oryzae,Aspergillus oryzae,54.813,Monomer,N-Glycosylation,RHAG,RHAG,1.40 Å,: Monomer -,X-RAY DIFFRACTION,,
8CSX,"Vallese, F., Kim, K., Yen, L.Y., Johnston, J.D., Noble, A.J., Cali, T., Clarke, O.B.",PMC10373098,35835865.0,2022-07-20,,8CSX,,10.1038/s41594-022-00792-w,Architecture of the human erythrocyte ankyrin-1 complex.,,Homo sapiens,45.599,"Hetero 3-mer, Homo 3-mer",,RHAG,RHAG,2.40 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
8CSX,"Vallese, F., Kim, K., Yen, L.Y., Johnston, J.D., Noble, A.J., Cali, T., Clarke, O.B.",PMC10373098,35835865.0,2022-07-20,,8CSX,,10.1038/s41594-022-00792-w,Architecture of the human erythrocyte ankyrin-1 complex.,,Homo sapiens,44.23,"Hetero 3-mer, Homo 3-mer",,RHAG,RHAG,2.40 Å,: Hetero 3-mer -,ELECTRON MICROSCOPY,PARTICLE,SINGLE PARTICLE
